time,seconds_elapsed,z,y,x
1707663721334068000,0.04606787109375,0,0,0
1707663721344068000,0.056068115234375,-0.01996612548828125,0.8577847480773926,0.767469584941864
1707663721354068000,0.06606787109375,-0.23353147506713867,0.8256340026855469,0.9746339917182922
1707663721364068000,0.076068115234375,-0.23309707641601562,0.034639835357666016,0.07953059673309326
1707663721374068000,0.08606787109375,0.7453889846801758,-0.8341455459594727,-0.7072182893753052
1707663721384068000,0.096068115234375,0.4776954650878906,-1.8138818740844727,-0.3358968198299408
1707663721394068000,0.10606787109375,-0.2767767906188965,-1.4818098545074463,-0.5315427780151367
1707663721404068000,0.116068115234375,0.5347790718078613,-0.7764849662780762,-0.32314810156822205
1707663721414068000,0.12606787109375,1.2524166107177734,-0.4151301383972168,0.04115423932671547
1707663721424068000,0.136068115234375,1.6210880279541016,-0.4147346019744873,0.2780310809612274
1707663721434068000,0.14606787109375,2.1590023040771484,-0.5136785507202148,0.3622576594352722
1707663721444068000,0.156068115234375,2.399129867553711,-0.5133121013641357,0.08832544088363647
1707663721454068000,0.16606787109375,2.3221893310546875,-0.5144848823547363,-0.3583822250366211
1707663721464068000,0.176068115234375,1.9779605865478516,-0.6633162498474121,-0.9004970788955688
1707663721474068000,0.18606787109375,1.7956695556640625,-0.715228796005249,-1.0621262788772583
1707663721484068000,0.196068115234375,1.7145881652832031,-0.6874308586120605,-0.859544038772583
1707663721494068000,0.20606787109375,1.8362083435058594,-0.7122018337249756,-0.5558324456214905
1707663721504068000,0.216068115234375,1.551264762878418,-0.7319633960723877,-0.2491590976715088
1707663721514068000,0.22606787109375,1.424952507019043,-0.8982751369476318,-0.6784118413925171
1707663721524068000,0.236068115234375,0.49152088165283203,-1.4603631496429443,-0.8282192945480347
1707663721534068000,0.24606787109375,-0.7348098754882812,-0.7866418361663818,-1.798035979270935
1707663721544068000,0.256068115234375,-0.4764738082885742,-0.21689271926879883,-1.1411241292953491
1707663721554068000,0.26606787109375,-0.46424198150634766,-0.018543243408203125,0.24109232425689697
1707663721564068000,0.276068115234375,-0.3347740173339844,-0.11644601821899414,0.8921628594398499
1707663721574068000,0.28606787109375,-0.4073209762573242,-0.12027168273925781,0.9581417441368103
1707663721584068000,0.296068115234375,-0.40004825592041016,0.1778726577758789,0.9183285236358643
1707663721594068000,0.30606787109375,-0.7757320404052734,0.19218683242797852,1.4142217636108398
1707663721604068000,0.316068115234375,-0.6563358306884766,0.22327136993408203,1.409745216369629
1707663721614068000,0.32606787109375,-0.38018274307250977,0.3567953109741211,1.0334869623184204
1707663721624068000,0.336068115234375,0.17586994171142578,0.517479419708252,0.6073958873748779
1707663721634068000,0.34606787109375,0.2749900817871094,0.8495659828186035,0.2529115676879883
1707663721644068000,0.356068115234375,-0.04563331604003906,1.3735709190368652,-0.25214242935180664
1707663721654068000,0.36606787109375,-0.4363260269165039,1.770216941833496,-0.1912705898284912
1707663721664068000,0.376068115234375,-1.1988000869750977,1.971848487854004,0.36274468898773193
1707663721674068000,0.38606787109375,-1.8440685272216797,2.038262367248535,1.005423903465271
1707663721684068000,0.396068115234375,-1.7457060813903809,1.8031721115112305,0.5583356618881226
1707663721694068000,0.40606787109375,-1.3630313873291016,2.054375171661377,0.4559626579284668
1707663721704068000,0.416068115234375,0.02096414566040039,2.394275665283203,0.5398964881896973
1707663721714068000,0.42606787109375,0.8219413757324219,2.3840885162353516,0.9927031993865967
1707663721724068000,0.436068115234375,0.727259635925293,2.03574275970459,1.6896507740020752
1707663721734068000,0.44606787109375,0.042780399322509766,1.4281935691833496,2.152937650680542
1707663721744068000,0.456068115234375,-0.09992313385009766,0.6161885261535645,2.7379300594329834
1707663721754068000,0.46606787109375,0.5995492935180664,-0.3150515556335449,3.058516025543213
1707663721764068000,0.476068115234375,0.8732848167419434,-0.6537141799926758,1.934548020362854
1707663721774068000,0.48606787109375,0.5283651351928711,-0.5706610679626465,0.2693767547607422
1707663721784068000,0.496068115234375,-0.35761594772338867,-0.2980208396911621,-0.6823432445526123
1707663721794068000,0.50606787109375,-0.022341251373291016,0.4744749069213867,-2.217973470687866
1707663721804068000,0.516068115234375,0.5977110862731934,1.1070752143859863,-2.709357976913452
1707663721814068000,0.52606787109375,0.4215817451477051,0.38266563415527344,-2.1932976245880127
1707663721824068000,0.536068115234375,-0.6289596557617188,-0.49578046798706055,-1.8375539779663086
1707663721834068000,0.54606787109375,-1.6894240379333496,-0.8525533676147461,-1.272693157196045
1707663721844068000,0.556068115234375,-1.9819912910461426,-0.9993982315063477,-0.45936083793640137
1707663721854068000,0.56606787109375,-2.3154959678649902,-1.0518388748168945,0.17587971687316895
1707663721864068000,0.576068115234375,-3.3368289470672607,-1.1677312850952148,1.6817522048950195
1707663721874068000,0.58606787109375,-2.584470272064209,-0.9788923263549805,2.194359064102173
1707663721884068000,0.596068115234375,-0.8667740821838379,-1.1310558319091797,1.3840628862380981
1707663721894068000,0.60606787109375,0.5346570014953613,-1.2455873489379883,0.005952596664428711
1707663721904068000,0.616068115234375,0.51885986328125,-1.9738130569458008,-0.1809391975402832
1707663721914068000,0.62606787109375,-0.1125178337097168,-2.6752500534057617,-0.4228229522705078
1707663721924068000,0.636068115234375,-0.7303681373596191,-2.4836483001708984,-1.083526611328125
1707663721934068000,0.64606787109375,-0.49468517303466797,-2.1129941940307617,-1.572148323059082
1707663721944068000,0.656068115234375,-0.2586236000061035,-1.9317941665649414,-0.7420077323913574
1707663721954068000,0.66606787109375,-0.43117475509643555,-2.0338149070739746,0.44048213958740234
1707663721964068000,0.676068115234375,-0.3382139205932617,-2.0441713333129883,0.7390367984771729
1707663721974068000,0.68606787109375,0.19051551818847656,-2.20413875579834,0.9109139442443848
1707663721984068000,0.696068115234375,0.23783206939697266,-1.867884635925293,0.4044872522354126
1707663721994068000,0.70606787109375,0.032654762268066406,-1.170598030090332,0.06434297561645508
1707663722004068000,0.716068115234375,-0.5463449954986572,-0.669499397277832,0.09502291679382324
1707663722014068000,0.72606787109375,-1.3215126991271973,-0.44724082946777344,-0.1914656162261963
1707663722024068000,0.736068115234375,-2.5849945545196533,-0.699244499206543,-0.4837501049041748
1707663722034068000,0.74606787109375,-3.723050117492676,-0.9888162612915039,-0.2641427516937256
1707663722044068000,0.756068115234375,-3.1710286140441895,-1.2684860229492188,0.3163015842437744
1707663722054068000,0.76606787109375,-1.690132737159729,-2.005711555480957,0.7162737846374512
1707663722064068000,0.776068115234375,-0.5904691219329834,-2.6143388748168945,1.1730939149856567
1707663722074068000,0.78606787109375,-0.1923513412475586,-2.728239059448242,1.2418149709701538
1707663722084068000,0.796068115234375,-0.4812502861022949,-2.5167860984802246,0.7060881853103638
1707663722094068000,0.80606787109375,-0.6378711462020874,-1.9754486083984375,0.5182914733886719
1707663722104068000,0.816068115234375,-0.7928383350372314,-1.4621448516845703,0.4888535737991333
1707663722114068000,0.82606787109375,0.3745453357696533,-0.7854490280151367,1.5990793704986572
1707663722124068000,0.836068115234375,0.8805210590362549,-0.20682144165039062,2.4216394424438477
1707663722134068000,0.84606787109375,-0.002384185791015625,0.12777996063232422,2.7847015857696533
1707663722144068000,0.856068115234375,-0.4409303665161133,-0.41707324981689453,2.1006979942321777
1707663722154068000,0.86606787109375,-0.2574336528778076,-1.5730905532836914,0.6910557746887207
1707663722164068000,0.876068115234375,0.1406717300415039,-2.533510208129883,-0.5373661518096924
1707663722174068000,0.88606787109375,0.9954724311828613,-2.3264312744140625,0.4220390319824219
1707663722184068000,0.896068115234375,0.42267513275146484,-2.4115161895751953,2.0139498710632324
1707663722194068000,0.90606787109375,0.9271814823150635,-2.3538455963134766,2.207557201385498
1707663722204068000,0.916068115234375,1.2759337425231934,-0.9956092834472656,1.0160086154937744
1707663722214068000,0.92606787109375,0.7764790058135986,0.7745199203491211,-0.13897490501403809
1707663722224068000,0.936068115234375,-0.2362537384033203,1.0064163208007812,-0.7947292327880859
1707663722234068000,0.94606787109375,-1.3160724639892578,0.8534164428710938,-1.9441444873809814
1707663722244068000,0.956068115234375,-0.5289742946624756,-0.1004953384399414,-2.1247498989105225
1707663722254068000,0.96606787109375,0.6355612277984619,-0.937067985534668,-1.6191580295562744
1707663722264068000,0.976068115234375,1.5539612770080566,-0.8219127655029297,-1.1069531440734863
1707663722274068000,0.98606787109375,1.3602879047393799,0.09867668151855469,-0.43698668479919434
1707663722284068000,0.996068115234375,0.6922833919525146,1.1165542602539062,-0.1362241506576538
1707663722294068000,1.00606787109375,0.6361265182495117,1.2401914596557617,-0.08306336402893066
1707663722304068000,1.016068115234375,0.4679555892944336,1.05401611328125,-0.7138800621032715
1707663722314068000,1.02606787109375,1.0705599784851074,0.6607027053833008,-1.0928188562393188
1707663722324068000,1.036068115234375,1.4414548873901367,0.5014657974243164,-1.2984988689422607
1707663722334068000,1.04606787109375,1.457197904586792,0.8592929840087891,-1.5170786380767822
1707663722344068000,1.056068115234375,1.992427110671997,1.8506946563720703,-0.4512617588043213
1707663722354068000,1.06606787109375,1.70534086227417,2.8572254180908203,0.3364294171333313
1707663722364068000,1.076068115234375,0.9538106918334961,3.1507091522216797,0.2381877899169922
1707663722374068000,1.08606787109375,0.5616865158081055,2.8037519454956055,-0.12139081954956055
1707663722384068000,1.096068115234375,0.561398983001709,2.553302764892578,-0.6964626312255859
1707663722394068000,1.10606787109375,0.9183108806610107,2.083977699279785,-0.9204904437065125
1707663722404068000,1.116068115234375,0.5729444026947021,2.0066022872924805,-0.40930014848709106
1707663722414068000,1.12606787109375,0.6180789470672607,1.8049125671386719,0.018931567668914795
1707663722424068000,1.136068115234375,1.05434250831604,1.7425203323364258,-0.07119369506835938
1707663722434068000,1.14606787109375,0.7226040363311768,1.5439882278442383,-0.04156136512756348
1707663722444068000,1.156068115234375,0.7524497509002686,1.2054901123046875,-0.4642285108566284
1707663722454068000,1.16606787109375,0.6729495525360107,0.9423465728759766,-0.5716743469238281
1707663722464068000,1.176068115234375,0.9888050556182861,0.8252420425415039,-0.432938814163208
1707663722474068000,1.18606787109375,0.7778680324554443,0.7960977554321289,-0.49367260932922363
1707663722484068000,1.196068115234375,0.607450008392334,0.34426116943359375,-0.3505150079727173
1707663722494068000,1.20606787109375,0.2613687515258789,0.22561264038085938,-0.10900616645812988
1707663722504068000,1.216068115234375,0.23126506805419922,0.2079610824584961,0.25238120555877686
1707663722514068000,1.22606787109375,-0.03475594520568848,-0.2437734603881836,0.5009186267852783
1707663722524068000,1.236068115234375,0.0916147232055664,-0.8045024871826172,0.5552604794502258
1707663722534068000,1.24606787109375,0.3737504482269287,-1.0960378646850586,0.2516828179359436
1707663722544068000,1.256068115234375,0.22261977195739746,-0.8787717819213867,0.05639660358428955
1707663722554068000,1.26606787109375,-0.14129233360290527,-0.4580402374267578,0.16583043336868286
1707663722564068000,1.276068115234375,-0.30232739448547363,0.032578468322753906,0.5075852274894714
1707663722574068000,1.28606787109375,0.12479948997497559,0.31261539459228516,0.6891158819198608
1707663722584068000,1.296068115234375,0.41086721420288086,0.9034824371337891,0.8353530168533325
1707663722594068000,1.30606787109375,0.0826864242553711,1.7147150039672852,0.875456690788269
1707663722604068000,1.316068115234375,0.13408160209655762,1.5755205154418945,0.657074511051178
1707663722614068000,1.32606787109375,0.322293758392334,0.6849660873413086,0.15962648391723633
1707663722624068000,1.336068115234375,0.3009316921234131,-0.0660409927368164,-0.1098623275756836
1707663722634068000,1.34606787109375,0.08244991302490234,0.024017333984375,0.31372472643852234
1707663722644068000,1.356068115234375,-0.3295586109161377,0.5229177474975586,0.9553402662277222
1707663722654068000,1.36606787109375,0.29454588890075684,-0.49405765533447266,-0.13007110357284546
1707663722664068000,1.376068115234375,0.683696985244751,-1.1358060836791992,-0.2136022448539734
1707663722674068000,1.38606787109375,-0.21323323249816895,-0.642603874206543,0.096310555934906
1707663722684068000,1.396068115234375,-0.2523026466369629,-0.06435203552246094,-0.01875060796737671
1707663722694068000,1.40606787109375,-0.18357253074645996,0.1825399398803711,0.3014431297779083
1707663722704068000,1.416068115234375,0.422802209854126,0.6653814315795898,0.5508064031600952
1707663722714068000,1.42606787109375,-0.03220248222351074,0.8206539154052734,0.0531647652387619
