time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1707663766729985000,45.44198510742188,2.593003034591675,0.07336783409118652,1.023465871810913,3.878000020980835,1.816296100616455,306.9528503417969,157.59999084472656,-80.8669904,35.13808
1707663767729990000,46.441989990234376,1.7130755186080933,0.056522540748119354,0.9685412049293518,3.878000020980835,2.1183524131774902,301.02679443359375,157.59999084472656,-80.867009,35.1380906
1707663768729208800,47.44120874023437,1.296463966369629,0.057545728981494904,0.9786049127578735,3.878000020980835,2.8459560871124268,297.0133972167969,157.59999084472656,-80.8670333,35.1381018
1707663769730138600,48.442138671875,3.35359525680542,0.1857844889163971,0.9886142015457153,3.878000020980835,3.530898332595825,294.1087646484375,157.59999084472656,-80.8670657,35.1381149
1707663770729955600,49.44195556640625,3.303792715072632,0.19946607947349548,0.9939225316047668,3.88100004196167,3.8691182136535645,292.1091003417969,157.59999084472656,-80.8671038,35.1381288
1707663771729904000,50.44190405273437,1.4103097915649414,0.11192584782838821,1.0039219856262207,3.9000000953674316,5.076683521270752,290.02001953125,157.59999084472656,-80.8671508,35.1381452
1707663772729767000,51.44176684570313,2.3059463500976562,0.20582325756549835,0.9574657678604126,3.9000000953674316,5.707882881164551,287.1737060546875,159.29998779296875,-80.867207,35.1381607
1707663773729520000,52.44152001953125,7.25071382522583,0.9015699625015259,0.972148597240448,3.9000000953674316,5.805802822113037,286.03375244140625,159.29998779296875,-80.8672676,35.1381753
1707663774729467000,53.441466796875,9.215301513671875,1.1008965969085693,0.9821480512619019,3.9000000953674316,6.075778961181641,286.0393371582031,159.29998779296875,-80.8673342,35.138191
1707663775729581300,54.441581298828126,4.447632312774658,0.8565355539321899,0.9921491742134094,3.9000000953674316,6.478515625,284.6358337402344,159.29998779296875,-80.8674039,35.1382065
1707663776729618700,55.44161865234375,3.004833221435547,0.7710249423980713,1.0021495819091797,3.9000000953674316,7.137443542480469,280.9645690917969,159.29998779296875,-80.8674862,35.1382195
1707663777729740000,56.441739990234375,0.8936929106712341,0.7157759070396423,1.0075048208236694,3.9000000953674316,7.564273357391357,279.29443359375,159.29998779296875,-80.8675741,35.138229
1707663778729984800,57.44198486328125,0.7044387459754944,0.7158377170562744,1.0175073146820068,3.9000000953674316,7.936272621154785,279.19866943359375,159.29998779296875,-80.8676637,35.1382402
1707663779729110500,58.44111059570312,0.6943881511688232,0.7227752208709717,1.0274986028671265,3.9000000953674316,8.177897453308105,277.1693420410156,159.29998779296875,-80.8677583,35.1382508
1707663780729111300,59.441111328125,0.7492354512214661,0.7252756953239441,1.039772629737854,3.9000000953674316,8.119236946105957,274.0613708496094,159.29998779296875,-80.8678483,35.1382576
1707663781729395200,60.44139526367187,0.7820615768432617,0.7242677211761475,1.04977548122406,3.9000000953674316,7.838403701782227,271.0365905761719,159.29998779296875,-80.8679337,35.1382597
1707663782729215700,61.4412158203125,0.7926459312438965,0.7166736125946045,1.0597736835479736,3.9000000953674316,7.541698455810547,270.01702880859375,159.29998779296875,-80.868014,35.1382601
1707663783729280500,62.44128051757812,0.8689586520195007,0.7149922847747803,1.0697742700576782,3.9000000953674316,7.084852695465088,269.0494384765625,159.29998779296875,-80.8680877,35.1382594
1707663784729241000,63.441240966796876,0.9869347810745239,0.8403416872024536,1.0797739028930664,3.9000000953674316,6.631706714630127,269.9819030761719,159.29998779296875,-80.868157,35.1382582
1707663785729447400,64.44144750976562,1.0327107906341553,0.790941596031189,1.0848829746246338,3.9000000953674316,5.615065097808838,273.5147399902344,159.29998779296875,-80.8682101,35.13826
1707663786729983200,65.44198315429688,1.1510106325149536,0.8424990773200989,1.0948883295059204,3.9000000953674316,4.9390411376953125,286.3546142578125,159.29998779296875,-80.8682593,35.1382667
1707663787729113000,66.44111303710937,1.2691104412078857,0.9006139636039734,1.1140326261520386,3.9000000953674316,4.649569511413574,303.3958435058594,159.29998779296875,-80.8683023,35.1382877
1707663788729353200,67.44135327148437,1.383722186088562,0.6905442476272583,1.1148821115493774,3.9000000953674316,3.9773736000061035,329.21142578125,159.29998779296875,-80.8683113,35.1383327
1707663789729368800,68.44136889648438,1.4948376417160034,0.7076608538627625,1.1297751665115356,3.9000000953674316,4.244025230407715,346.3157958984375,159.29998779296875,-80.868315,35.1383768
1707663790729504300,69.44150415039063,1.5785551071166992,0.766925573348999,1.058989405632019,3.9000000953674316,5.014930725097656,357.4674987792969,160.39999389648438,-80.8683129,35.1384282
1707663791729814000,70.44181396484375,1.5051500797271729,0.7315675020217896,1.0689924955368042,3.9000000953674316,5.943747043609619,0.948639988899231,160.39999389648438,-80.8683083,35.1384903
1707663792730025200,71.44202514648437,1.4117155075073242,0.7552890777587891,1.1228089332580566,3.9000000953674316,6.69879150390625,6.073938369750977,160.39999389648438,-80.8683004,35.1385582
1707663793729285600,72.44128564453125,1.3124456405639648,0.7427020072937012,1.1426466703414917,3.9000000953674316,7.347601413726807,11.035951614379883,160.39999389648438,-80.8682848,35.1386271
1707663794729382700,73.44138256835937,1.2894151210784912,0.7777336239814758,1.1428025960922241,3.9000000953674316,7.890562534332275,14.96999740600586,162.55981404366082,-80.8682633,35.1387001
1707663795729476600,74.4414765625,1.1177927255630493,0.7427884340286255,1.1525310277938843,3.9000000953674316,8.460542678833008,19.719886779785156,163.2083632178538,-80.8682337,35.1387748
1707663796729657300,75.4416572265625,0.9924785494804382,0.7245597243309021,1.1188576221466064,3.9000000953674316,8.845369338989258,21.917131423950195,163.78258668917564,-80.8681993,35.1388513
1707663797729668600,76.44166870117188,0.8545975089073181,0.7178242206573486,1.1364680528640747,3.9000000953674316,9.12839126586914,22.165224075317383,164.31339907901616,-80.8681624,35.1389306
1707663798729118200,77.4411181640625,0.8919909596443176,0.7398209571838379,1.1388522386550903,3.9000000953674316,9.365707397460938,22.178354263305664,164.77071703068296,-80.8681213,35.1390109
1707663799729434400,78.44143432617187,0.553301990032196,0.7135443091392517,1.1569194793701172,3.9000000953674316,10.024974822998047,21.01055335998535,165.34956998210134,-80.8680831,35.1390964
1707663800729305600,79.4413056640625,0.5718666911125183,0.6041799783706665,1.231841802597046,3.9000000953674316,10.437605857849121,20.004911422729492,165.6074891795861,-80.8680426,35.1391828
1707663801728813000,80.44081298828125,0.5880990028381348,0.5188578963279724,1.2181775569915771,3.9000000953674316,10.190362930297852,17.001413345336914,165.6074891795861,-80.8680077,35.1392707
1707663802730002200,81.44200219726562,0.5785203576087952,0.5495403409004211,1.222536325454712,3.9000000953674316,10.099799156188965,14.001810073852539,165.54751576905923,-80.8679808,35.13936
1707663803728363800,82.44036376953125,0.5522506833076477,0.5272431969642639,1.3191510438919067,3.88100004196167,10.109780311584473,13.000691413879395,165.63846024140656,-80.8679528,35.1394471
1707663804728273000,83.44027294921875,0.49684032797813416,0.6279807090759277,1.3291501998901367,3.88100004196167,10.030736923217773,13.998470306396484,165.2515170620198,-80.8679242,35.1395373
1707663805729646300,84.44164624023438,0.5454394817352295,0.6363824009895325,1.258777379989624,3.878000020980835,9.732965469360352,18.989850997924805,164.3862015305513,-80.8678898,35.1396194
1707663806729308700,85.44130859375,0.6026234030723572,0.6752769351005554,1.2687740325927734,3.8559999465942383,9.145004272460938,24.977794647216797,163.70523559604862,-80.8678472,35.1396931
1707663807729710300,86.44171044921875,0.6670439839363098,0.665941596031189,1.405477523803711,3.86299991607666,8.50434398651123,32.96591567993164,162.75819216945365,-80.8677951,35.1397626
1707663808728416000,87.440416015625,0.7307932376861572,0.6577498316764832,1.306544542312622,3.878000020980835,7.1856889724731445,39.96233367919922,160.39999389648438,-80.8677487,35.1398189
1707663809730229000,88.44222900390625,0.801228404045105,0.6762612462043762,1.39012610912323,3.878000020980835,5.914930820465088,45.97191619873047,160.39999389648438,-80.8677025,35.1398572
1707663810728636400,89.44063647460938,0.8818995952606201,0.7312344908714294,1.4007648229599,3.88100004196167,4.754143714904785,55.97005844116211,160.39999389648438,-80.8676569,35.1398793
1707663811729372700,90.44137255859376,0.9689687490463257,0.796720027923584,1.4107720851898193,3.9000000953674316,4.169009685516357,76.98107147216797,160.39999389648438,-80.8676099,35.1398833
1707663812729216000,91.44121606445313,1.057536244392395,0.8070266842842102,1.4173922538757324,3.9000000953674316,4.694648265838623,104.99303436279297,160.39999389648438,-80.8675611,35.1398664
1707663813728689700,92.44068969726563,7.308907508850098,0.710564374923706,1.0435545444488525,3.9000000953674316,5.044053077697754,128.82713317871094,158.39999389648438,-80.8675193,35.1398366
1707663814728786200,93.4407861328125,1.2031803131103516,0.6606278419494629,1.0747532844543457,3.9000000953674316,5.946466445922852,131.99295043945312,158.39999389648438,-80.867474,35.1397989
1707663815730062600,94.4420625,1.2145819664001465,0.6177685260772705,1.0901768207550049,3.9000000953674316,6.717062473297119,136.98297119140625,158.39999389648438,-80.8674262,35.1397532
1707663816728472000,95.44047216796875,0.8680896759033203,0.6084566116333008,1.0936431884765625,3.9000000953674316,7.686634063720703,137.99468994140625,158.39999389648438,-80.8673726,35.139701
1707663817728304000,96.44030419921874,3.581620931625366,0.5977244973182678,1.0939971208572388,3.9000000953674316,8.78360652923584,137.9996795654297,158.39999389648438,-80.8673117,35.1396413
1707663818729163000,97.4411630859375,0.664853572845459,0.4633217453956604,1.098748803138733,3.9000000953674316,9.518521308898926,137.9991912841797,158.39999389648438,-80.8672434,35.1395774
1707663819728316400,98.44031640625,0.6407464742660522,0.5682958364486694,1.1032582521438599,3.9000000953674316,9.958600997924805,138.99624633789062,158.39999389648438,-80.867172,35.1395118
1707663820728221200,99.44022119140625,0.5865158438682556,0.5569796562194824,1.1132572889328003,3.9000000953674316,10.059754371643066,138.00262451171875,158.39999389648438,-80.8671011,35.1394418
1707663821729016000,100.44101611328125,0.6155638694763184,0.5750888586044312,1.1232651472091675,3.9000000953674316,9.641221046447754,135.00942993164062,158.39999389648438,-80.8670273,35.1393782
1707663822728426200,101.44042626953124,0.6682337522506714,0.6559087038040161,1.2344081401824951,3.9000000953674316,9.300413131713867,129.0219268798828,158.39999389648438,-80.8669518,35.139322
1707663823728773400,102.4407734375,0.7147486209869385,0.6635642647743225,1.2491010427474976,3.9000000953674316,9.009368896484375,122.02149200439453,158.39999389648438,-80.8668669,35.139276
1707663824728495600,103.44049560546875,0.7867305874824524,0.9808007478713989,1.1398308277130127,3.9000000953674316,9.212276458740234,115.04214477539062,158.39999389648438,-80.8667745,35.1392378
1707663825728500000,104.4405,0.83328777551651,0.7181978225708008,1.1810519695281982,3.9000000953674316,8.76976203918457,106.01010131835938,158.39999389648438,-80.8666784,35.1392106
1707663826728837000,105.44083715820312,0.8702893853187561,0.6003784537315369,1.1910552978515625,3.9000000953674316,8.868099212646484,99.00511932373047,158.39999389648438,-80.8665764,35.139194
1707663827728278800,106.44027880859375,0.9049783945083618,0.6053512096405029,1.1887078285217285,3.88100004196167,9.356432914733887,95.0034408569336,158.39999389648438,-80.8664765,35.139186
1707663828728603400,107.44060327148438,0.95506751537323,0.5955028533935547,1.1987111568450928,3.88100004196167,9.618854522705078,98.99858856201172,158.39999389648438,-80.8663724,35.1391754
1707663829728462000,108.44046215820312,1.0270276069641113,0.8751943707466125,1.208709716796875,3.88100004196167,9.416120529174805,109.96387481689453,156.2338565159536,-80.8662725,35.139152
1707663830730135300,109.44213525390624,1.0619521141052246,0.7225980758666992,1.3143383264541626,3.878000020980835,10.14787483215332,120.96876525878906,155.61598404682374,-80.8661752,35.1391057
1707663831728546800,110.440546875,1.0940479040145874,0.6972271800041199,1.3243223428726196,3.88100004196167,10.198843002319336,133.9410858154297,155.09772357441426,-80.8660901,35.1390423
1707663832729634600,111.44163452148437,1.1081622838974,0.6652647256851196,1.3292845487594604,3.878000020980835,9.800114631652832,141.9681396484375,154.50397676063392,-80.866025,35.1389752
1707663833728434000,112.44043383789062,1.0601880550384521,0.6278356313705444,1.3347350358963013,3.88100004196167,9.590022087097168,145.98764038085938,153.95193380404476,-80.8659655,35.1389038
1707663834728137500,113.44013745117188,0.8963224291801453,0.6113377809524536,1.270682454109192,3.88100004196167,9.46031665802002,146.99783325195312,153.45149678445932,-80.8659095,35.1388332
1707663835729024000,114.44102392578125,0.6896066069602966,0.606222927570343,1.283160924911499,3.88100004196167,9.520088195800781,145.00555419921875,153.3322435014973,-80.8658517,35.1387608
1707663836729247700,115.44124780273438,0.7391687035560608,0.6557185649871826,1.2910593748092651,3.878000020980835,9.569564819335938,145.99624633789062,153.21559562962474,-80.8657929,35.1386898
1707663837729765000,116.44176513671874,0.7075492739677429,0.45756763219833374,1.2530522346496582,3.9000000953674316,9.629475593566895,148.9949493408203,152.79266818657607,-80.8657364,35.1386142
1707663838728888300,117.44088842773438,0.6839996576309204,0.46779635548591614,1.3038820028305054,3.9000000953674316,9.60959529876709,151.99557495117188,152.98907422641196,-80.8656839,35.1385349
1707663839728879600,118.44087963867187,0.7536982893943787,0.9285165667533875,1.3393754959106445,3.9000000953674316,9.557066917419434,156.9795379638672,152.9765766705054,-80.8656385,35.1384553
1707663840729952300,119.4419521484375,0.8007954359054565,0.6436423063278198,1.3437163829803467,3.9000000953674316,9.219293594360352,165.9921112060547,152.9687657074478,-80.8656112,35.1383729
1707663841728938000,120.44093798828125,0.8598320484161377,0.6699599027633667,1.3483978509902954,3.9000000953674316,9.148528099060059,176.99560546875,153.05052081169103,-80.8655981,35.1382918
1707663842729554200,121.44155419921876,0.9198583960533142,0.7382776737213135,1.4292837381362915,3.9000000953674316,8.922658920288086,187.9915313720703,153.42752638553623,-80.8656058,35.138211
1707663843729685000,122.44168505859375,0.9718194603919983,0.5525857210159302,1.434747576713562,3.9000000953674316,8.722193717956543,198.98480224609375,154.04254970299485,-80.8656369,35.1381367
1707663844729025300,123.441025390625,1.0258008241653442,0.6856051087379456,1.444740891456604,3.9000000953674316,8.72187328338623,207.97314453125,154.43002174496598,-80.8656791,35.1380669
1707663845729015300,124.44101538085937,1.1109036207199097,0.9397751688957214,1.378009557723999,3.9000000953674316,8.760581016540527,209.98846435546875,154.57901817221116,-80.865725,35.1379948
1707663846728713000,125.440712890625,0.8954041600227356,0.6209091544151306,1.388006567955017,3.9000000953674316,8.311951637268066,209.99563598632812,154.9654827416863,-80.8657666,35.1379265
1707663847729062700,126.44106274414062,0.6856088042259216,0.5967245101928711,1.34877610206604,3.9000000953674316,7.3040008544921875,209.9895477294922,154.87898164821266,-80.8658081,35.1378688
1707663848728341000,127.44034106445312,5.557688236236572,0.5981556177139282,1.3587688207626343,3.9000000953674316,5.629903316497803,209.9962615966797,154.88575284967555,-80.8658422,35.1378245
1707663849728999000,128.4409990234375,0.6785414814949036,0.6072844862937927,1.425803542137146,3.9000000953674316,4.106168270111084,210.96829223632812,155.04725715929314,-80.8658665,35.1377939
1707663850729536500,129.44153662109375,0.7223135828971863,0.6081373691558838,1.4358088970184326,3.9000000953674316,2.366926908493042,210.9435272216797,154.87381299742097,-80.8658829,35.1377749
1707663851729708300,130.44170825195312,0.79119473695755,0.6001177430152893,1.0505189895629883,3.9000000953674316,0.6765533089637756,210.8125,155.6999969482422,-80.8658922,35.1377686
1707663852728660000,131.44065991210937,45,0.07072217017412186,1.0582562685012817,3.9000000953674316,0.672219455242157,210.98849487304688,155.6999969482422,-80.865893,35.1377729
1707663853728542200,132.44054223632813,45,0.07194271683692932,1.1350312232971191,3.9000000953674316,0.33676809072494507,220.04287719726562,155.6999969482422,-80.8658939,35.1377735
1707663854729334300,133.44133422851561,1.0184398889541626,0.7514397501945496,1.137062668800354,3.878000020980835,1.8870151042938232,196.0245361328125,155.6999969482422,-80.8659002,35.1377556
1707663855729745400,134.44174536132812,1.1006617546081543,0.7278071641921997,1.0912814140319824,3.878000020980835,2.900106906890869,184.01429748535156,155.6999969482422,-80.8658938,35.1377289
1707663856728877600,135.44087768554687,1.1841492652893066,0.7680889368057251,1.101272702217102,3.88100004196167,3.9901199340820312,167.97850036621094,155.6999969482422,-80.8658872,35.137695
1707663857728690200,136.44069018554688,1.2684494256973267,0.7593294382095337,1.0583497285842896,3.878000020980835,4.885684013366699,149.03565979003906,155.59999084472656,-80.8658668,35.1376574
1707663858728665000,137.4406650390625,1.3426580429077148,0.6447302103042603,1.122778058052063,3.878000020980835,5.865880489349365,136.0398712158203,155.59999084472656,-80.8658264,35.137619
1707663859728380200,138.44038012695313,1.3487247228622437,0.6276355981826782,1.1226742267608643,3.88100004196167,6.746373176574707,131.01930236816406,155.59999084472656,-80.8657705,35.1375776
1707663860728704000,139.4407041015625,0.9234529137611389,0.6151692867279053,1.132677435874939,3.9000000953674316,7.756490230560303,131.99952697753906,155.59999084472656,-80.8657063,35.1375295
1707663861728787000,140.44078686523437,0.6617084741592407,0.6039800047874451,1.1426782608032227,3.9000000953674316,8.706822395324707,132.00201416015625,155.59999084472656,-80.8656359,35.1374773
1707663862728752600,141.44075268554687,0.5274121165275574,0.6088273525238037,1.1734695434570312,3.9000000953674316,9.23820972442627,132.00108337402344,155.59999084472656,-80.8655587,35.1374213
1707663863729961200,142.44196118164064,0.4463293254375458,0.5993107557296753,1.1834816932678223,3.9000000953674316,9.668603897094727,132.0008087158203,155.59999084472656,-80.8654767,35.1373621
1707663864728437500,143.4404375,0.42716625332832336,0.6054412722587585,1.1697431802749634,3.9000000953674316,9.141751289367676,131.99891662597656,155.59999084472656,-80.8654002,35.1373058
1707663865728475100,144.44047509765625,0.4348294734954834,0.6139017343521118,1.1727278232574463,3.9000000953674316,7.804542064666748,131.9966583251953,155.59999084472656,-80.8653349,35.1372572
1707663866729645000,145.44164501953125,0.4802210032939911,0.6031522750854492,1.1979013681411743,3.9000000953674316,6.274930000305176,130.000244140625,155.59999084472656,-80.865281,35.1372187
1707663867728600600,146.4406005859375,0.5252786874771118,0.6120203733444214,1.1388229131698608,3.9000000953674316,5.113981246948242,129.99278259277344,155.59999084472656,-80.8652392,35.1371865
1707663868729204500,147.44120458984375,0.5838622450828552,0.6405815482139587,1.2265503406524658,3.9000000953674316,3.745084524154663,131.98251342773438,153.8878783235637,-80.8652092,35.1371599
1707663869729136600,148.44113671875,0.662316083908081,0.7522351145744324,1.078598141670227,3.9000000953674316,2.8932747840881348,142.95518493652344,153.79998779296875,-80.8651887,35.1371378
1707663870729124400,149.44112426757812,0.7440602779388428,0.5958662629127502,1.0633065700531006,3.9000000953674316,2.5108580589294434,150.990478515625,153.79998779296875,-80.8651765,35.137116
1707663871728222000,150.44022192382812,0.8292142748832703,0.6532493233680725,1.0985678434371948,3.9000000953674316,2.649674415588379,145.01510620117188,153.79998779296875,-80.8651678,35.1370936
1707663872729124900,151.44112475585936,0.9176093339920044,0.8100115060806274,1.0991992950439453,3.9000000953674316,2.63665509223938,123.11250305175781,153.79998779296875,-80.865144,35.1370802
1707663873729339100,152.44133911132812,1.0091087818145752,1.1146565675735474,1.109201431274414,3.9000000953674316,2.6407344341278076,93.01332092285156,153.79998779296875,-80.8651146,35.1370725
1707663874729396500,153.441396484375,1.1030359268188477,0.8139017820358276,1.1192020177841187,3.9000000953674316,2.3332784175872803,64.11167907714844,153.79998779296875,-80.8650902,35.1370806
1707663875728508000,154.4405078125,1.1995383501052856,0.804915189743042,1.1291931867599487,3.9000000953674316,2.287440299987793,38.14427947998047,153.79998779296875,-80.8650754,35.1370987
1707663876728558000,155.44055810546874,1.2984188795089722,0.8297131061553955,1.0542398691177368,3.9000000953674316,2.2751622200012207,11.035897254943848,153.59999084472656,-80.8650703,35.137122
1707663877728724200,156.44072412109375,1.3998095989227295,0.8136492967605591,1.0996646881103516,3.88100004196167,2.1019270420074463,346.032470703125,153.59999084472656,-80.8650767,35.137145
1707663878728233000,157.44023291015625,22.044797897338867,0.8382387757301331,1.0988285541534424,3.88100004196167,2.4039885997772217,327.2323303222656,153.59999084472656,-80.8650955,35.137164
1707663879728328200,158.440328125,32.88963317871094,1.276503324508667,1.0956836938858032,3.88100004196167,2.370788097381592,323.1161804199219,153.59999084472656,-80.8651206,35.1371765
