time,seconds_elapsed,z,y,x
1707663721348572700,0.06057275390625,0.28405213356018066,0.7452550530433655,-1.3518437147140503
1707663721365419000,0.0774189453125,-0.11056652665138245,0.5027416944503784,-1.3451242446899414
1707663721382265300,0.094265380859375,-0.06230820715427399,0.7018836140632629,-1.4624103307724
1707663721399111400,0.111111328125,0.014660755172371864,0.41905322670936584,-1.5015056133270264
1707663721415957800,0.127957763671875,0.03787361457943916,0.7696896195411682,-1.361006736755371
1707663721432804000,0.14480419921875,-0.017715077847242355,1.1533126831054688,-0.9553925395011902
1707663721449650200,0.161650146484375,-0.09346231073141098,1.117882490158081,-0.24495677649974823
1707663721466496500,0.17849658203125,0.06963858753442764,0.8619301915168762,0.5198459029197693
1707663721483342800,0.1953427734375,0.4410443603992462,0.9450078010559082,1.1313215494155884
1707663721500189200,0.212189208984375,0.7428115606307983,1.3292417526245117,1.5650355815887451
1707663721517035300,0.22903515625,1.018311619758606,1.7849469184875488,1.907119870185852
1707663721533881600,0.245881591796875,1.598022222518921,1.5601485967636108,1.9730932712554932
1707663721550728000,0.26272802734375,1.9620976448059082,1.1698060035705566,1.5711442232131958
1707663721567574300,0.27957421875,1.92666757106781,1.5045599937438965,1.1435388326644897
1707663721584420400,0.29642041015625,1.7012584209442139,2.1807873249053955,0.8723149299621582
1707663721601266700,0.3132666015625,1.3567306995391846,2.3206753730773926,0.8020654320716858
1707663721618113000,0.330113037109375,1.1606431007385254,1.9584324359893799,0.841160774230957
1707663721634959400,0.34695947265625,1.2498292922973633,1.970038890838623,0.7806851863861084
1707663721651805400,0.363805419921875,1.4074324369430542,2.0854923725128174,0.5247328281402588
1707663721668651800,0.38065185546875,1.4801253080368042,1.8747440576553345,0.0256563201546669
1707663721685498000,0.397498046875,1.655443549156189,1.4367539882659912,-0.3127627670764923
1707663721702344400,0.414344482421875,1.830150842666626,1.1643083095550537,-0.2932150959968567
1707663721719190500,0.4311904296875,1.6224569082260132,1.2449424266815186,0.02260199747979641
1707663721736036900,0.448036865234375,1.0238093137741089,1.0512982606887817,0.5406153202056885
1707663721752883200,0.46488330078125,0.20158538222312927,1.2418880462646484,1.1826342344284058
1707663721769729500,0.4817294921875,-0.3500255048274994,1.6896519660949707,1.7592905759811401
1707663721786576000,0.498575927734375,-0.48991355299949646,0.9297361969947815,2.0628902912139893
1707663721803422200,0.515422119140625,-0.2162461280822754,0.08796452730894089,2.212552309036255
1707663721820268300,0.532268310546875,0.37140578031539917,0.33108872175216675,2.1673481464385986
1707663721837114600,0.549114501953125,0.759304940700531,0.4618137776851654,1.915061116218567
1707663721853961000,0.5659609375,0.8179479241371155,0.29077163338661194,1.7122539281845093
1707663721870807300,0.582807373046875,0.4673115611076355,-0.5613847374916077,1.499062180519104
1707663721887653600,0.599653564453125,-0.01588248461484909,-0.573602020740509,1.4538581371307373
1707663721904500000,0.6165,-0.29504770040512085,-0.050090912729501724,1.3933825492858887
1707663721921346300,0.63334619140625,-0.2626718580722809,0.2162461280822754,1.1991275548934937
1707663721938192600,0.650192626953125,0.09407317638397217,0.3341430425643921,1.18446683883667
1707663721955038700,0.667038818359375,0.36224281787872314,0.2101374864578247,1.2907572984695435
1707663721971885000,0.683885009765625,0.4153880476951599,0.21319180727005005,1.505781650543213
1707663721988731400,0.7007314453125,0.35735589265823364,0.4153880476951599,1.7721186876296997
1707663722005577700,0.71757763671875,0.337808221578598,0.4557051360607147,1.8515311479568481
1707663722022424000,0.734424072265625,0.4459312856197357,0.22235478460788727,1.7220277786254883
1707663722039270400,0.7512705078125,0.4013381600379944,-0.5705476999282837,1.5265511274337769
1707663722056116700,0.76811669921875,0.21502439677715302,-0.7195987105369568,1.426369309425354
