time,seconds_elapsed,z,y,x
1707663721345109200,0.057109130859375,7.511070251464844,6.9344000816345215,1.423729419708252
1707663721361955600,0.07395556640625,7.618747234344482,5.639883041381836,0.23688943684101105
1707663721378801700,0.0908017578125,8.295916557312012,3.129812002182007,-0.009571290574967861
1707663721395648000,0.10764794921875,8.054241180419922,3.428914785385132,-0.33020952343940735
1707663721412494300,0.124494384765625,9.602396965026855,3.775874137878418,0.15314064919948578
1707663721429340400,0.14134033203125,10.834700584411621,3.404986619949341,0.30149564146995544
1707663721446186800,0.158186767578125,11.447263717651367,3.304488182067871,-0.44027936458587646
1707663721463033000,0.175033203125,11.140982627868652,3.06999135017395,-1.552941918373108
1707663721479879400,0.19187939453125,11.073983192443848,3.1920254230499268,-1.5672988891601562
1707663721496725500,0.2087255859375,10.951949119567871,3.2829527854919434,-1.0528420209884644
1707663721513571800,0.22557177734375,10.408778190612793,3.1250264644622803,-1.9381862878799438
1707663721530418200,0.242418212890625,8.260024070739746,3.926621913909912,-3.4265220165252686
1707663721547264300,0.25926416015625,8.449056625366211,4.816751956939697,-1.4835500717163086
1707663721564110600,0.276110595703125,8.410771369934082,4.902893543243408,-0.5958128571510315
1707663721580957000,0.29295703125,8.233702659606934,5.472385406494141,-0.7106683254241943
1707663721597803300,0.30980322265625,7.755138397216797,5.606383323669434,-0.3038884699344635
1707663721614649300,0.3266494140625,8.212167739868164,6.0370917320251465,-1.0839486122131348
1707663721631495700,0.34349560546875,8.394021987915039,6.7310099601745605,-1.7994025945663452
1707663721648342000,0.360342041015625,7.671389579772949,7.728816986083984,-2.400001049041748
1707663721665188400,0.377188232421875,6.190232276916504,8.219346046447754,-1.5122638940811157
1707663721682034700,0.39403466796875,6.001199245452881,8.13081169128418,-1.7204394340515137
1707663721698880800,0.410880859375,7.752745151519775,8.793622970581055,-1.6390835046768188
1707663721715727000,0.42772705078125,8.61894702911377,8.767302513122559,-0.6652047038078308
1707663721732573400,0.444573486328125,7.525427341461182,7.913064479827881,0.30628129839897156
1707663721749419800,0.461419677734375,8.11406135559082,6.522834300994873,1.0504491329193115
1707663721766265900,0.478265869140625,7.903493404388428,6.38883638381958,-1.4644074440002441
1707663721783112200,0.4951123046875,6.31944465637207,7.080362319946289,-3.4743785858154297
1707663721799958500,0.51195849609375,7.326822757720947,8.671588897705078,-5.266602516174316
1707663721816804900,0.528804931640625,6.041877269744873,7.427321434020996,-4.567898273468018
1707663721833651200,0.545651123046875,4.1491546630859375,7.066005229949951,-3.500699520111084
1707663721850497500,0.56249755859375,3.34995174407959,7.1234331130981445,-2.2683959007263184
1707663721867344000,0.57934375,2.445464849472046,7.322037220001221,-0.016749758273363113
1707663721884190200,0.596190185546875,5.151747226715088,7.195217609405518,-1.6893328428268433
1707663721901036300,0.613036376953125,5.565705299377441,6.240481376647949,-2.447857618331909
1707663721917882600,0.629882568359375,4.132404804229736,5.955735683441162,-3.4169507026672363
1707663721934729000,0.64672900390625,4.4482574462890625,6.577869415283203,-3.8117663860321045
1707663721951575300,0.6635751953125,4.015156269073486,6.532405853271484,-1.852044701576233
1707663721968421600,0.680421630859375,4.4243292808532715,6.429514408111572,-1.4117653369903564
1707663721985268000,0.69726806640625,4.185046672821045,7.252645492553711,-2.179861545562744
1707663722002114300,0.7141142578125,2.9072794914245605,8.293522834777832,-2.1822543144226074
1707663722018960400,0.73096044921875,0.7704889178276062,8.26241683959961,-2.761317253112793
1707663722035807000,0.747806884765625,-0.5551348328590393,7.860422611236572,-2.1056840419769287
1707663722052653000,0.764653076171875,1.5553346872329712,6.690331935882568,-1.2873386144638062
1707663722069499400,0.78149951171875,2.4119651317596436,6.343372821807861,-0.7800601720809937
1707663722086345700,0.798345703125,1.8592232465744019,6.975078105926514,-1.5672988891601562
1707663722103192000,0.815192138671875,1.8161523342132568,7.891529083251953,-1.1509476900100708
1707663722120038400,0.832038330078125,3.0939197540283203,8.930013656616211,0.5670989751815796
1707663722136884700,0.848884765625,1.789831280708313,8.86062240600586,0.397208571434021
1707663722153731000,0.86573095703125,2.1846470832824707,6.850651264190674,-2.007578134536743
1707663722170577400,0.882577392578125,3.562912940979004,6.649653911590576,-1.2538390159606934
1707663722187423700,0.899423828125,3.476771354675293,6.317051887512207,0.34217363595962524
1707663722204270000,0.91627001953125,3.9314076900482178,8.781659126281738,-1.7826528549194336
1707663722221116400,0.933116455078125,2.344966173171997,9.68375301361084,-3.0652058124542236
1707663722237962800,0.949962646484375,2.3234307765960693,8.707481384277344,-4.328616142272949
1707663722254809000,0.96680908203125,4.302295207977295,7.664210796356201,-3.4480574131011963
1707663722271655400,0.983655517578125,4.340580463409424,9.07119083404541,-2.3258235454559326
1707663722288501800,1.000501708984375,3.9194436073303223,9.923035621643066,-1.9381862878799438
1707663722305348000,1.01734814453125,4.096512317657471,9.535398483276367,-2.833101987838745
1707663722322194400,1.0341943359375,4.744967460632324,9.262616157531738,-2.981456995010376
1707663722339040800,1.051040771484375,5.350351333618164,10.669595718383789,-1.8161523342132568
1707663722355887000,1.06788720703125,4.467400074005127,12.088540077209473,-0.8997012972831726
1707663722372733400,1.0847333984375,3.8021950721740723,11.686545372009277,-1.332802176475525
1707663722389579800,1.101579833984375,4.086941242218018,11.152946472167969,-1.887937068939209
1707663722406426000,1.118426025390625,3.596412420272827,11.059626579284668,-0.8805587291717529
1707663722423272400,1.1352724609375,4.0079779624938965,10.932806968688965,-0.9667003750801086
1707663722440118800,1.152118896484375,3.8763725757598877,10.351350784301758,-1.550549030303955
1707663722456965000,1.168965087890625,4.156332969665527,10.03549861907959,-1.552941918373108
1707663722473811700,1.185811767578125,4.015156269073486,9.765109062194824,-1.5672988891601562
1707663722490658000,1.202657958984375,3.658625841140747,9.324830055236816,-1.184447169303894
1707663722507504400,1.21950439453125,3.4983067512512207,8.930013656616211,-0.6125625967979431
1707663722524350700,1.236350830078125,3.8572301864624023,8.044670104980469,-0.5431707501411438
